,Unnamed: 0,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,salary_0.0,salary_1.0,salary_2.0,job_0.0,job_1.0,job_2.0,job_3.0,job_4.0,job_5.0,job_6.0,job_7.0,job_8.0,job_9.0
2615,8768.56350393705,0.5028170216938694,2.82909038170304,290.72368850727037,3.2874262209394076,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1396,1542.105341411823,0.6638649805080873,5.3568136915537785,278.6980212701049,6.307616618372009,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11051,9484.12855308994,0.5431965059226782,3.6904127472050043,375.97489854175296,1.9780119217825005,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5909,6893.502381573306,0.6355581907114501,1.450439707868504,229.7429623487126,6.076090786450106,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,4794.737488377882,0.8753627997611281,3.831164027175893,166.1504653459539,3.8754656273438957,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1670,6535.339442449106,0.6521803914907318,2.189375247011555,165.35346556199772,1.5974547731670137,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2320,12306.909025779343,0.7891432197067872,3.4872610307529253,315.3500190288287,2.2441066761292454,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9509,5028.1515253435855,0.7675481592733638,5.424370858926351,255.42432652556744,1.3411368841295732,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14342,15160.817935079103,0.5873771751768856,0.21315524489136295,204.37350241495278,3.6304573350740226,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1952,4962.495365679028,0.809089275800168,6.118647729392384,154.79221755242358,1.6549650584130107,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7630,13312.693777851306,0.8712515363122955,6.165063147862326,201.03761460994775,1.1016191275770768,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14561,20478.81175799972,1.2281066080882563,6.504317503365327,205.1363366205601,3.7160497747895773,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2937,8622.015540859375,0.6290230680924322,6.389033498975199,161.34864155398236,2.860834634674623,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10857,7059.944994648407,0.8284894103896812,0.8586920379071614,237.94520876533775,2.6794387221032108,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11807,13184.097531735724,1.1818477185092193,2.7700103249976005,215.47097315361322,4.025601343918785,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11035,14877.607494769418,1.0380899060417033,5.4738321084464525,211.18040112273326,1.2828571719203608,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14223,17421.043136594253,1.031536625063885,4.0998246868037675,195.5095635259326,4.662128223753371,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10146,15511.868138370804,0.5393248664818516,2.685609365433641,170.52498831477357,3.769252929065156,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,848.5486135006066,0.4669225472739954,1.836001153573173,178.16253401073013,3.12588735319803,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11100,11256.23583737782,0.8018616318458877,4.624346253228498,259.6309488024049,3.0076039744129868,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
898,-6090.097430683664,0.7553316398089077,3.698354893157471,303.2214919887854,0.9043686799952928,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1732,-2199.167047083421,0.9066216293511387,4.580386919987526,203.37099676198304,5.586048016690291,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13955,14731.284561135772,0.9529639181676081,4.644300861856139,358.66694785846755,3.877339822698082,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2613,-1639.1468796403142,0.5913995416702453,1.698888055759484,247.08666878007045,-0.2609662459580466,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6387,6326.679334841938,0.5919938829591181,1.7130312128189358,158.87999194522172,1.8804242111911145,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8778,8676.916963871929,0.23704903449225823,2.7610689199697465,191.4959568732943,2.013245844184395,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6076,6351.016155809472,0.8509191721913254,8.427278778148327,207.79880118313605,2.5688587277483985,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14550,15919.181779427121,0.972052023407249,5.844916112481751,318.12632386684163,4.466567314536293,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4684,-3029.040931284252,0.8084216205141385,3.7856429860224723,247.71717364382653,4.559856957310682,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,4094.5204090287334,1.0986110774238624,5.295914308612993,192.78722032833528,2.4049112171949556,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1250,108.8167776770747,0.6944877939010945,3.8086302517567656,236.22069506586107,5.367856986093804,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12697,12489.659807187445,0.8652023029243199,4.502201186220512,239.4552472728806,4.176607636899968,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11078,13744.317394456688,0.8657539241321339,1.8147500209099463,173.03246267609887,9.916479313617966,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2435,1594.733499683768,0.5195923779601056,6.426325827983081,175.86150501523747,5.57681829133208,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4954,8079.966342503155,0.5666429447884593,5.651140975461553,219.98950521934685,2.696053142869422,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9787,9775.434676234849,0.6295969597267991,4.779609672797556,114.21650147044038,2.8155605751454376,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14914,13802.072116046804,0.5713168228407133,1.8632094196563262,120.88783746146962,2.33277179669088,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13356,3429.108778463198,1.0303869857173105,3.029739180138927,98.32404032832585,1.545735081283685,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4751,9749.15383202234,1.1031804610794134,5.007957182415439,199.73072350292,3.999376911664065,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8552,9257.709849009265,0.6035671885234951,2.855340681470439,156.10601449958182,5.3398521583307215,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13957,20939.68013102489,0.42781202267748325,1.903584243360036,234.9827143800556,10.616817490655407,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2303,4371.036495113574,0.7794523118644817,6.6293323588500375,214.44684255158816,8.680336722958671,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5532,7052.81338970947,1.4214825901113304,3.6444278168513606,102.02752021510179,4.636330927326354,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11944,13935.947523845662,0.537574490443578,6.51813487914702,267.81908238078876,11.03808007166029,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12525,11129.373078411312,0.6379846567787762,1.151634045661129,162.03856373366597,4.245531471488163,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
582,8978.752660258253,0.9693590918358757,3.9228613943239363,281.2319323902045,5.1782419252605845,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7372,3244.610210555229,0.3078169297083112,0.019604151295008476,135.71540403938954,3.5990523699122683,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9811,8085.550567528403,0.5350805949269289,5.28324625618121,241.12639810634363,3.3284613546679704,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
718,-800.2414790890766,1.2461845434349574,5.16446141344302,227.8335942243797,6.982937791687663,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12334,7244.324388551352,0.9535916244311684,7.372432070468687,220.9021837288305,5.294902220284984,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11066,12519.238749607832,0.5890089078535834,3.84919311179874,331.6609849027476,1.887314491948121,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
762,433.986711899923,0.6226448892777319,1.3969498494513666,109.89892505688825,3.9709550241107623,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3468,533.6043894696045,0.6620630724700138,5.305231867875476,152.90395207052714,8.277764124319479,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,2340.5794722637647,0.8457736049491458,5.219220324869082,309.51202724710066,3.53150748949494,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12574,14442.658154097251,0.41275779735132373,1.6428918028500423,112.6609091990432,2.6260498448300074,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6072,8474.185417063021,0.5508670840343322,2.9057060833854704,202.3020140053602,4.72715884191787,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6808,1316.9969482362458,0.9583750965319727,3.4451465762256905,80.61009071388578,0.36811293593158934,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6836,14143.354083398168,1.01886011764326,1.5528606689940223,223.79768627368426,5.655768480310168,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
738,2157.9342923948357,0.7209121018419696,6.089013266401998,241.38511624292096,4.261667033920127,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9754,4511.056788583436,0.7797803540610652,1.3298028253996232,207.83094671446526,1.7258060925938101,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12380,12884.845897160601,0.4455410896150903,5.107714049852114,347.0795087405585,3.301811646371886,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12534,13368.811488601843,0.9290985747682869,4.598491387841048,248.21450352512446,7.29310759309139,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7508,4799.608887135388,0.12486931605708018,5.798833786288055,185.39507162900165,2.1427711782767096,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7503,12481.946272839501,0.9375609630383592,2.298814004130855,317.82833374343187,2.254003662198778,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11503,11463.760529300765,0.9068208224632203,3.6921897522549747,52.06941472977711,5.522021376135375,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13612,14894.38666577459,0.8470454205016463,4.961388561197798,345.78195750230833,2.660057251561137,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14300,14432.927265644115,0.7416057871735281,6.848107539201619,251.86725573350816,5.640107353947526,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4024,-710.791308954459,0.3662441338608867,1.8632560116054366,152.88064904592014,2.3044707654779386,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14358,15403.053303563956,0.9795205752535594,6.311819912325045,404.0745568265362,3.4679366842806276,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8303,4965.703888602689,0.3893274948063581,4.123183359435984,306.74835260581216,3.6742466719539957,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
750,233.9641687225345,0.6161215255231518,1.9770887943252933,125.25633671347435,3.0802529812893686,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10330,1845.544376175245,0.7739824054230006,4.350050507140902,267.42654428978386,2.9783726735770166,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12939,13680.656574830593,0.9415313474636923,3.9032166868624047,220.35742259186017,2.1569518891844086,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8077,7466.576511658678,0.9261879350158575,1.916331416215492,208.2586112247799,0.40942160927835713,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4554,6580.063189069457,1.1069159051096926,4.56578077418105,120.12897565891707,3.0540148101108797,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1839,1226.6722384514608,0.41501491722084455,1.251110750795515,164.3988455014793,4.117350616803478,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5399,4571.212108877299,0.668863302494284,5.138720921862684,118.76928874047347,3.7589504061160373,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13541,16051.27611803393,0.5958388138933522,6.931794388107624,145.42299599598653,4.456833918045765,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1275,211.1261930127646,0.7605793803114842,6.314958995037459,239.15092462664924,5.887360665395771,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6650,8013.882637898498,0.6684313407564202,2.854158490601463,189.2511209102362,4.864011528887072,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10114,12141.896384200976,0.656439909263466,2.0704317951755558,133.13679239207738,1.7902744435720588,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4459,15848.382460467417,0.7923977454284533,4.851624111216739,383.982994891893,7.527527391019895,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14266,14739.70732101503,0.4106169064030125,0.842478298965287,145.20715596894556,2.932218161306269,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9545,10665.459504507977,0.5175464967167385,2.4022382055870106,108.80180014600361,4.981020177226304,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10556,4292.402669800681,0.7926964248951658,4.08682697782272,377.5511750923143,2.485003972578107,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10657,3204.9907365809413,0.8526449631996647,0.6435285064196714,220.5905282694591,0.6305351930229564,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10569,22001.230287187842,0.5658911982406586,4.006363896208811,225.4261579663425,2.0025996909610373,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2264,6077.3404902487455,0.777178595261962,1.4130639145568025,178.73962982657451,2.291037755833016,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8294,6107.47355899401,0.7354702493462127,3.150343212678013,68.59157075839758,3.5793104770231516,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1536,4992.848368897146,0.8771750185573178,5.919151250879944,243.30331753364365,3.9212530819730294,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4296,6908.05269379107,0.4094240485878828,5.669298328052969,229.7588447604972,2.0707803489688033,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6779,-1305.6748738002607,0.8354522729987834,4.54031886673993,181.52620162289085,5.929053964345122,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6061,5200.488096467942,1.0040052588255957,5.048326077116963,168.4202589608784,2.6995855628845113,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,-7898.343319105654,0.879387917078889,6.996901577634414,301.83540180265175,3.9387844096541835,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,-185.6225683314898,0.635292632598919,6.66260666875215,325.8177808006887,3.31544738524008,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6800,7043.450338629806,0.44089982998750993,3.1186668997500493,230.1829672285409,1.9995766906821402,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3857,5439.226883127623,0.798778678828146,3.53199326200608,200.26476016495653,4.624384244965274,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1188,3585.7687345221148,0.5872689932660609,3.8862663241218627,286.17590670837296,4.1098546778977,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13451,19181.983880350865,1.018518131803828,5.61503060962194,389.93566034054805,2.698906908866599,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9601,2208.9492867320105,0.8270459844844931,4.8819670345155055,256.0279531098399,-0.6205940424856307,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1570,-1338.3909515618893,0.5038920133115229,2.1678497701748753,157.702351846107,2.2422604608329184,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9632,20755.090183616616,0.6221892247433316,4.526849435168185,197.1201677179002,2.832347203467142,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10107,11169.129768030762,0.9339466524774718,4.2380956817023465,258.8702915355145,5.906348772760138,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,-1319.818517218046,0.6370461933462452,5.689797186737233,226.10458183727022,0.815004710240772,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2127,4288.619623864021,0.5896369077413514,5.38250120410773,164.31297598455512,2.265736382449993,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10073,12640.325615223937,0.914043196814258,4.511320735187496,247.19455390394108,2.553344181914637,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,1584.3227564230929,0.5186062229254976,2.7822186281572487,186.22457103471905,0.3588730186251088,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9188,5922.984221826278,0.6430160076546537,2.8617227342679628,250.03610620619202,1.2174159995264453,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11418,10324.56398248887,0.7763528895581916,2.7434769999196846,200.1758081771933,4.87924110778287,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12638,17114.98402394128,0.7253024556555416,7.183051949796382,207.51826443537584,4.791065768119678,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9392,3302.4853284187384,0.9577628904820654,1.9109668641264121,173.00987918275118,6.268628733738803,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6018,9817.88421292814,0.4937540025868412,2.556235767108413,235.45015084757256,3.8367816415968425,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10035,8619.974086476737,0.7642547538394808,4.173020994725594,293.81470035707645,3.16830585938966,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1981,9576.350299737778,0.9687541078370884,5.334477114862642,227.8684755392887,5.10697330640375,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13625,6480.932983388921,1.0201685199596415,2.693567316045005,255.38940369089437,4.05783465234273,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4094,5541.127681849242,1.1847419659853147,4.73373204976375,294.8586459882877,2.9132491611606715,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10919,2196.730302549071,0.10348981986627143,4.275927542571516,141.97772013390906,1.249863395614764,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13777,13169.310835309854,0.7510547435604293,3.1562555384601687,182.59203012984372,8.663984931877062,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14317,14104.068909688958,1.0494061447507592,3.764437009473638,223.13281590114445,5.616804957424378,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,321.04239590918905,1.0235971101524712,2.5345318414019506,255.0006650526793,1.4074615605223477,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4536,1411.38047799914,0.30653393728572176,2.7267694234224362,250.9591985358369,2.7881802066322474,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4685,12043.616607972246,0.6657151465609834,3.6070346643560116,192.06562806956873,4.102713049880828,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12854,17507.78312656801,0.8296935159990186,2.09149185229655,250.94207615324663,7.934253846708353,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4004,5421.305738857702,0.7852632181312742,5.414190550927687,257.7460439738525,5.65649644607299,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11696,12753.321544942652,0.9621902343231624,4.841272898187331,162.5847981678544,2.8334465069461885,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14742,8646.74711111558,0.46840335246813297,-0.5491221794730174,90.67556958483459,3.3896180471773643,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14376,9048.807771342013,0.9315223216168708,9.664734168138246,132.60921971133908,4.747636942927736,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10323,9136.508722177561,0.6325263391829947,3.119705140956747,127.68443666651092,1.3053839701195615,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9913,10430.151655198053,0.4446032512204898,1.7235907356511895,164.6619610750897,3.2531211211650257,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3434,4488.168419921405,0.4702520656418193,2.3804134592370603,144.89578412283922,3.114914528941918,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9269,10872.802318493168,0.7415775255720407,2.6712730676224763,192.36955187403612,1.7130209240492587,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9825,12898.67079347311,0.3129293895770111,3.270144092644209,237.74239725866857,3.539911827301062,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6302,11406.014052449926,0.6897925915388441,5.8275771380617405,134.49654289941225,2.1015701800352815,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1710,-6463.589442936098,0.8200812059322069,6.250208520904117,234.1078034814078,5.165073832257663,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
