,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,salary_categorized
4304,1.08301801832,0.713683483017,0.147805532873,0.806743396803,-0.0231232581296,0,0,0,0
7760,1.12827360878,0.233837697403,0.315873610285,0.377953621798,0.192031035944,0,0,0,0
180,1.12821961804,0.542129913558,0.0502977918574,-0.0880968975368,-0.0839397736289,0,1,0,0
5070,0.802956685311,0.142927150042,0.0134129658922,0.517962531094,-0.127162736469,0,0,0,0
12464,0.830207284948,1.07491771351,0.73790926438,0.645706904346,0.46489045381,0,1,0,0
4553,0.771034399435,1.053369636,1.26792807618,0.528677189221,0.211591281543,1,0,1,0
2218,0.932697795027,0.749073007531,0.306777550215,0.801815173785,0.269384270218,1,0,0,0
12317,0.046068864225,0.326915188193,-0.306108390357,-0.27079353102,-1.04805807047,0,1,0,0
1955,-0.428657068541,0.310035656069,1.15387711869,0.0885862667806,0.427219948013,0,1,0,0
1057,0.559694188086,-0.0736035302704,0.324713673636,0.511932380187,0.102929668452,0,1,0,0
9056,0.717116505752,0.774626005523,-0.431572931486,0.260907069719,0.341855738769,0,0,0,0
9706,0.68071957293,0.0276104794692,0.108382780557,0.970971132951,0.0818603897627,0,0,0,0
5556,0.823808009549,0.014126762776,0.42809007626,0.282463571888,0.223664715298,0,0,0,0
4436,0.836838224017,0.608655618684,0.154439709541,0.0538620842988,0.0152665576407,0,0,0,0
1399,0.0324969584289,0.201337724513,0.823774656219,1.06954362799,0.530345519567,1,1,0,0
12849,0.576080386225,0.418026773518,0.678761297849,0.708138610066,0.247847021794,0,0,0,0
9642,0.605487384804,-0.0521985736266,0.484809373243,0.720836236076,0.0668321106191,0,0,0,0
10529,0.390076779182,1.02262298209,0.00170770990729,-0.478826767257,0.0105182385461,0,0,0,0
4990,0.963591497995,-0.0897782628566,0.230231973631,0.190418189024,-0.29706831677,0,0,0,0
12047,0.59990262438,0.276310758934,0.160555877891,0.680684167417,0.547920194648,0,1,0,0
10127,1.13375818545,0.851008516191,0.159605638418,0.344922039035,0.10397667818,0,0,0,0
2234,0.925370279122,1.13930673573,0.358544411352,-0.265600822358,0.38331269371,0,0,0,0
5144,0.401503296633,0.32967353261,0.563162013323,0.680215022782,-0.0338844934213,0,0,0,0
14020,0.936305008559,0.946127265461,0.126775110132,0.131348192985,0.0428423643886,0,0,0,0
12038,-0.622616815317,0.84915785244,0.785308204394,0.496321509746,0.262239983724,0,1,0,0
1210,-0.698016979769,0.717642075391,0.762090289977,0.429099437537,0.240930348977,0,1,0,0
3669,0.606872275786,0.784597656775,0.114497323262,1.06562515916,0.0684500284334,1,0,0,0
10436,1.20573931499,1.24283338591,0.467915501614,0.461989389638,0.232621948538,0,0,0,0
2238,0.635027103453,0.599592262786,0.222843150303,0.148927516484,0.28759464753,1,0,0,0
13114,0.14990205987,0.214756264529,0.460446247928,0.456983815117,0.456350574998,1,0,0,0
10741,1.24308415382,0.916029058943,-0.0397571410738,0.611256165652,-0.0498536436358,0,0,0,0
2948,0.988585938366,0.945136645347,0.22916449715,1.06008795281,-0.298232350285,0,0,0,0
11766,0.656102847174,0.777139613836,0.506257448474,0.483369278223,0.265060939734,0,0,0,0
8387,-0.3413867178,0.229304764553,0.360813379399,0.74589902111,0.218204522756,1,0,0,0
13879,0.385083855416,0.589253134132,0.132353121829,0.13725670433,0.966503805335,1,0,0,0
6216,0.336830969485,0.248190721361,0.827726687291,0.578538383283,0.42195755048,1,0,0,0
12118,0.413756983884,0.222914354451,-0.279453152911,0.195744188359,0.0361177367929,0,1,0,0
7250,0.538387330051,0.889813448004,0.47009837559,0.356147978899,0.3006258592,0,0,0,0
6690,0.804421238418,0.606994619118,0.235576477306,0.269838227498,-0.412743337329,0,0,0,0
14125,0.663093978067,0.342116213186,0.9680510415,0.828444877923,0.154400383733,0,0,0,0
5292,1.19210440431,-0.215792729325,-0.00229252096656,0.35324835392,0.519504022597,0,0,0,0
14140,1.01622334253,0.640962610624,0.53938289202,0.610706929177,0.772149642932,1,0,0,0
1434,0.219210670516,0.245556832136,0.154671542576,-0.155484791138,0.139364264013,0,1,0,0
14980,0.944945727156,0.174870014183,0.471441542303,0.661606367143,-0.046633380891,0,1,0,0
92,0.684970248431,-0.408571659277,0.0473029733195,0.193901801487,0.1115148035,0,1,0,0
11384,0.485693028721,-0.0313104054537,0.255039818182,0.317151056869,-0.239030870843,0,0,0,0
11226,0.79481189393,1.29427657773,-0.163818504811,0.17043865241,1.16884516602,0,0,0,0
11126,0.0130429700581,0.766758123193,0.800654687882,0.646059005401,0.666044321402,0,0,0,0
10991,0.7529037345,0.654627261152,0.0710325467061,0.257203870818,0.258058215772,0,0,0,0
3469,0.890456445179,0.516945156839,0.444090780589,0.535399275181,0.0932002139893,1,0,0,0
13315,0.514555259342,0.762509150655,1.08787402186,0.509633628498,0.222905326317,0,0,0,0
6444,0.539591040205,0.738586014599,0.410122454376,0.540322195829,0.0486553955523,0,0,0,0
4861,0.541252915534,0.85013943127,0.733744948405,0.541820419385,0.132048051017,0,0,0,0
7459,1.12227975644,0.164214380141,0.584826295614,0.669634006765,-0.106351296828,0,0,0,0
14196,0.599517347983,0.223805249985,0.45538494471,0.444082769744,0.0692128569468,0,0,0,0
7436,0.944612447286,0.736165699718,0.348333642351,0.482490141746,-0.0733590684873,0,0,0,0
10278,0.0256639725058,0.52449135019,0.0540150670774,0.615323238485,-0.0155519254523,0,0,0,0
6594,0.541564477031,1.58884891093,0.497521113391,0.414095807972,-0.00259114147123,0,0,0,0
10050,0.236901935509,0.23957436889,0.352232187512,0.763380188058,0.167398840056,0,0,0,0
3449,0.974424531067,-0.15133710263,-0.257160765898,0.19301800389,0.110193553659,0,0,0,0
9355,0.968503230861,0.558967991944,-0.0268104178617,0.279234218222,0.185640602901,0,0,0,0
1084,0.580019274232,0.40330132934,0.507276014783,0.842361199635,0.510841621614,0,1,0,0
8748,0.000193599014796,0.00834633330487,0.553159810747,0.658671545114,0.0960831718642,0,0,0,0
2777,1.26671179338,0.470644800184,0.236954671115,0.141818822364,0.185570313786,0,0,0,0
11433,0.540794359345,1.01364819994,0.652138668812,0.563829201233,-0.103283829017,0,0,0,0
428,0.252795359185,0.228260945636,0.0677716145683,-0.363568590455,0.198491652325,0,1,0,0
5013,0.710635128134,0.301234036799,0.117492943667,0.491545169298,0.237029421706,0,0,0,0
12453,-0.00986550511832,0.0922584548954,-0.128827354872,0.224309631601,0.300167340169,0,1,0,0
12405,0.366136766661,0.119435810868,0.463204116987,0.827042583402,0.165699551649,0,1,0,0
13804,0.442542166993,0.841734516989,0.223106224215,0.247344070337,0.171012209041,0,0,0,0
10846,-0.0027574584262,-0.0628094857975,0.165652038817,0.285760747327,-0.0597822396434,0,0,0,0
13826,1.45193773283,0.717842121613,0.366731129734,0.58512857625,0.638929085905,0,0,0,0
2698,0.284320646504,-0.204067447713,0.280636201071,0.361467617647,0.0833321118046,0,0,0,0
11558,1.23487748666,0.841319780563,0.317036057265,0.682798835022,1.19340588559,0,0,0,0
10074,0.832712861075,0.742299914854,0.37270441764,0.732323953441,0.400135845233,0,0,0,0
11299,0.895233906464,0.557907562027,0.925312100917,0.688301894573,0.409383884263,0,0,0,0
408,0.813080893589,0.927188137717,0.267761514293,0.903767077794,0.393831678323,0,1,0,0
7520,0.839243070166,0.0295344038542,0.610291139424,1.00571667768,-0.0884602315663,0,0,0,0
13295,1.08931117235,1.15783031101,0.795100118754,0.6197114368,0.507386975719,0,0,0,0
1608,0.339317407275,0.825077652812,0.837997808242,0.835639132391,0.334664300442,0,1,0,0
10431,0.65580578582,0.68403226548,0.43856120986,-0.0247511094839,0.167067105091,0,0,0,0
14916,0.41517317421,1.06266274707,0.505606750743,0.776109078424,0.380483587355,0,1,0,0
4455,0.609461941635,0.85582215491,1.02404507876,0.753004738768,0.410129097646,0,0,0,0
7663,0.725117475912,1.13478959039,0.467652525917,0.543445122043,0.359816386149,1,0,0,0
11431,0.621096706521,0.870925358195,0.0830216447323,0.84659589341,0.032537401652,0,0,0,0
12441,0.536785831024,0.611884961618,0.031156667974,0.295051298453,0.143247231264,0,1,0,0
9213,1.26065949305,0.3299758524,0.348487942492,0.468356076425,0.228116205535,0,0,0,0
3941,0.842525705513,0.749583673638,0.416578192586,0.274930026643,-0.04871178939,0,0,0,0
426,0.990661894085,1.29425115774,0.325150755438,0.773831017453,0.290288451411,0,1,0,0
949,0.0983132521003,0.988548839371,0.747494392099,1.63481631573,0.0601775066628,0,1,0,0
10087,0.711817765895,-0.0539866969475,-0.1683102842,-0.267894329392,0.0517413946628,0,0,0,0
7319,0.491220935898,0.885502457545,0.135914965112,0.175842791184,-0.191957273925,0,0,0,0
2865,0.489511626334,0.680152281554,0.642130081148,0.942677866893,-0.121780575129,1,0,0,0
9016,1.00325491636,0.844658686715,0.425105869758,0.509388118362,0.15318783743,0,0,0,0
14706,1.20916966981,0.26034460326,0.437755372118,1.04120000172,0.227776484163,0,1,0,0
4156,0.697673046775,0.752934140198,0.743637049015,0.0766919795998,-0.0149503737667,0,0,0,0
8060,0.716282521641,0.981917926389,0.356589758219,0.579004997123,0.0389934178407,0,0,0,0
14197,0.695150089024,0.21716249595,0.751408968036,0.214469295886,0.128360449932,0,0,0,0
6545,0.0826128934988,0.687362253772,0.23278080181,-0.015470108291,0.153228538064,0,0,0,0
5908,0.335316306225,0.357438584382,0.345594474084,0.0702909460328,0.279053435392,0,0,0,0
7103,0.786969726883,0.64261190692,0.0752194044515,-0.0139355088676,-0.192252351776,0,0,0,0
7844,0.211222575331,-0.722153218316,0.817551807828,0.32519501405,0.348965797959,0,0,0,0
1691,0.322257924841,0.723898213799,0.368661110642,0.244470328638,0.0907607146174,0,1,0,0
12834,1.34529743393,0.40355650515,0.765981494216,0.732754938522,0.122555766977,0,0,0,0
12402,0.783501439642,1.01296745326,0.670637389939,1.15202381346,0.26169947013,0,1,0,0
1421,0.799761110464,1.02261898925,0.501268331568,0.6174130861,0.393704480211,1,1,0,0
6244,0.391406486565,2.15489403051,0.222418645963,-0.161849539473,0.417641365623,0,0,0,0
4216,0.0833632112474,0.715497158295,0.311308684913,0.782633983086,0.656171814479,0,0,0,0
819,0.411195043741,0.393900493581,-0.0864247110872,0.942199332601,0.000615708174754,0,1,0,0
4614,0.998729304969,0.42390374166,-0.0540842838721,0.422043114629,0.414948628809,0,0,0,0
4162,0.720411671298,0.854127456703,0.697427510465,0.337339550976,-0.0510377313846,0,0,0,0
7438,0.4456681896,0.33430881595,0.426851272774,0.996176762599,-0.121377882032,0,0,0,0
3422,0.641811752686,0.420559261021,0.315647270964,0.651661524643,-0.062722816941,1,0,0,0
14676,0.258290614516,0.198722230067,-0.443746608702,0.14500613516,-0.219556189215,0,1,0,0
14429,0.381663707174,0.211174891387,0.181692595085,0.249905867173,-0.093577313677,0,1,0,0
11496,0.154630739644,0.837162732575,0.20555645686,0.255414496674,0.772559053186,0,0,0,0
4257,1.05371750046,0.777339473172,0.476942221695,0.61267704604,0.174589138311,0,0,0,0
9891,0.734375642646,-0.249740874397,0.667071974652,0.191876897347,0.0324379869032,1,0,0,0
409,1.01447378593,1.56012257787,0.421449812496,0.772385639412,0.587353505767,0,1,0,0
1285,0.145226106704,0.200612111468,-0.191989288248,0.0915099690247,0.462086235824,0,1,0,0
4814,1.04788814042,0.547120351611,0.610650399267,-0.00644540561849,0.123940401943,0,0,0,0
11631,0.44276154188,0.0835161796345,0.384727361212,0.390545967045,0.692233181508,0,0,0,0
6798,0.748809303036,1.10955323054,0.746368408866,0.567146995618,0.4221882856,1,0,0,0
4355,0.887935750165,0.397409016616,0.440492300691,0.405347740388,0.142870248688,0,0,0,0
13382,0.425054691949,0.871799372186,0.528423656972,0.765724024718,0.225114570672,1,0,0,0
1091,0.260953679584,-0.182058221215,0.234054375031,0.259895096144,0.148510990372,0,1,0,0
7998,1.05582976192,0.904220681481,0.334994004366,0.303346331001,-0.365346606286,0,0,0,0
73,-0.501734868632,0.927248658297,1.42159756931,1.07139295693,0.233716360358,0,1,0,0
11600,0.903854791354,0.451187998372,0.319742815406,0.116172484866,0.0144646694326,0,0,0,0
3585,0.928221211291,0.119027203047,-0.0615986434047,0.985765662401,0.300859419141,0,0,0,0
4238,0.622995672817,1.06387124758,0.122653275685,0.383700108708,0.0120817374268,0,0,0,0
11218,0.821451552833,0.543059024501,-0.094057830736,0.807185700462,1.1456164627,1,0,1,0
6706,0.863328555213,0.725576440249,0.485017557996,0.753875099684,0.31525057819,0,0,0,0
5751,0.0642335348252,-0.0866445850546,1.08433333089,0.388259562939,0.479471534952,0,0,0,0
291,0.829925407548,0.604695429996,0.285189645708,0.947573133666,0.217609165995,0,1,0,0
6084,0.503789378776,0.101887922321,0.46420130731,0.224042583165,-0.133671022463,1,0,0,0
13232,0.58670483198,0.942541905845,0.384533295719,0.312199661158,0.29844356219,0,0,0,0
8278,0.361465962749,0.0400469734281,0.208897004254,0.146693215471,0.1214506464,0,0,0,0
11409,0.823691580398,0.794851863413,0.217089995499,0.772976371963,0.0633582875878,0,0,0,0
13823,0.537532228827,0.893610521581,-0.0206750782994,0.602772083214,0.849104072672,0,0,0,0
2089,0.802333517608,0.398303263464,0.228995225074,0.484197001704,0.144696585604,0,0,0,0
7873,0.713198277236,0.56169170289,0.53095711607,0.449953771379,0.640107916866,0,0,0,0
1801,0.521373991259,0.668702971043,0.746133984258,0.884787564294,0.755887286333,0,1,0,0
13751,0.0958289159441,-0.124795720491,0.753288398216,0.205350300659,0.606743626524,0,0,0,0
11821,0.672644754381,0.755191403033,0.213989170622,0.610156231972,0.0824941777578,1,0,1,0
1576,1.00904907584,1.13008256482,0.472594205268,0.28646219787,0.200712532592,0,1,0,0
1110,0.158674260352,0.846871531375,0.83796506688,0.875121041499,0.294138896407,0,1,0,0
318,0.018945343003,1.07985143497,1.0826371368,0.784644611775,0.400392186565,0,1,0,0
9985,0.326088858742,0.759063432772,0.473442871157,0.925950047697,0.382171156147,0,0,0,0
4038,0.825015552573,0.115629149944,0.564274189967,0.493298332496,0.026476556808,0,0,0,0
13589,0.642572386146,0.356847229052,0.147155600081,0.214737140842,0.374228474604,1,0,0,0
6194,0.705381830477,0.951957419644,0.105967507441,0.464021873125,0.0615273474577,0,0,0,0
1825,0.747304867912,0.79312844605,0.912461764985,0.651184705272,0.546533181459,0,1,0,0
3146,1.26780852375,-0.060842828361,0.277622053931,0.350244686122,0.115567980613,0,0,0,0
5081,0.880474514338,0.346905349318,0.364670523352,0.383769036577,0.121762489366,0,0,0,0
6832,0.874292270948,0.279158109985,0.184853312875,0.00617594661403,0.234506312141,0,0,0,0
3411,0.568377869446,0.813497185204,0.535859261207,0.355131971169,0.134452849201,0,0,0,0
144,0.909098582969,0.874145987127,0.235777276366,0.567068586861,0.286696713939,0,1,0,0
8994,0.533049076928,0.650174151292,0.417750272331,0.124912623643,0.0748343277708,0,0,0,0
4561,0.705479402693,0.328752076445,0.468992188881,0.159025966343,0.0859312603472,0,0,0,0
7732,0.776457970333,0.711018501619,-0.0472320224624,0.0960877629767,0.170521830721,1,0,0,0
3975,0.0361170897976,-0.194070190624,0.627217367402,0.588847298432,0.54080799066,0,0,0,0
9113,0.748467630435,0.30270157723,0.0975569280435,0.277673405139,0.0713904128103,1,0,0,0
7923,1.15025702889,0.7643246997,0.901578778064,-0.807754765797,0.541400763454,0,0,0,0
13752,0.121306782939,0.387143417483,-0.213099269436,0.856883429849,0.392915223864,0,0,0,0
8613,0.496134217889,0.967318886732,0.226494349224,0.869636420516,0.0616474100554,0,0,0,0
4870,1.73547263648,1.08158984876,0.529969585148,0.202516572047,-0.0744891180114,0,0,0,0
13581,-0.206074273238,0.200035279864,0.879415995685,0.224221819148,0.0515439233122,1,0,0,0
11799,0.483184706801,0.770065160787,0.485727458019,0.483293313887,0.0354434328222,0,0,1,0
8256,0.391451418767,0.442225412686,0.901510765119,0.354298407195,0.190179282309,0,0,0,0
7163,0.837368714168,0.683329509986,-0.00413316559307,0.800765779571,-0.0415711430154,0,0,0,0
1830,0.266382343356,0.143153006708,-0.291777184661,0.135385690106,-0.066435577066,0,1,0,0
11975,1.70555967266,0.989027403102,0.165406420455,0.958467682153,0.675946517302,0,0,0,0
85,-0.214432662435,0.540714088074,1.06862129849,0.93626193766,0.217748989672,0,1,0,0
14170,0.957667786665,0.571030463315,0.656771790528,0.677779130456,0.610308768768,0,0,0,0
1219,0.547581614919,1.06820390214,0.162913355954,0.71203222362,0.335058743302,0,1,0,0
7416,0.720398715687,0.849559487373,0.548954543209,0.755510699639,0.462041511251,0,0,0,0
14865,0.250201284455,0.886063545085,0.863874989403,1.30480332503,0.220011036077,0,1,0,0
9458,-0.0501885982675,0.8032004714,0.0700138991647,0.408422821952,0.511625292169,0,0,0,0
3724,0.633816072956,0.44061526771,0.535684615448,0.86465398312,0.518205834641,0,0,0,0
5689,0.657414781972,0.356168295962,0.535312552198,0.591727664209,0.249975967492,0,0,0,0
10308,0.549953112406,0.933670309742,0.161545925986,0.22295693902,0.0365881422673,0,0,0,0
10959,-0.0103468246907,0.126007650949,0.403627767129,0.387704406449,0.24254370749,0,0,0,0
6598,0.64273334869,0.895451671053,0.125947632598,0.944555522488,0.365740710655,1,0,0,0
13821,0.975594050417,0.97122268534,0.328051617314,0.511889443292,0.00210100250771,0,0,0,0
8807,0.572502500701,0.540183801406,0.331039336687,0.637429078158,-0.158166745738,0,0,0,0
594,-0.0655370499046,0.772920927336,1.14748951988,0.587739157535,0.549995350885,0,1,0,0
4638,1.10365061103,-0.206376295293,0.31993096574,0.584857653573,0.0461736098011,0,0,0,0
9176,-0.0570694686482,-0.0849186468041,0.987826638269,0.249035164746,-0.23692036547,0,0,0,0
8272,0.89758685551,0.765808218163,0.491514281908,0.721095441456,0.0476349065374,1,0,0,0
3519,0.540147756466,0.905800563564,0.596179905208,0.815746648848,-0.0507154810538,1,0,0,0
7660,0.793971487554,0.916964558796,0.463087085488,0.582715427182,0.212484011878,0,0,0,0
8629,0.319424818286,0.976274452401,0.534799971593,0.308754118428,0.037247192588,0,0,0,0
14542,-0.120164306529,0.83165183736,0.909087986572,0.712593252037,0.36015501483,0,1,0,0
14380,0.284611568124,0.423558308894,-0.295693414275,-0.031896991908,0.555259928189,0,1,0,0
5987,1.16298164068,0.654528026442,0.510715596332,0.8104170449,-0.056402040424,0,0,0,0
61,0.250061633001,0.828492961772,0.829723711788,1.08743262639,-0.345079766272,0,1,0,0
5723,1.13085622847,0.267618056969,0.173584356234,0.285702299402,0.0362455597029,0,0,0,0
8158,0.910465514642,0.230537255715,0.310714559266,0.844731160382,-0.11917458806,0,0,0,0
5152,0.772790395216,1.18609387695,0.491419512305,0.178081816692,0.204407250265,0,0,0,0
10683,0.421118065525,0.273774283815,0.797564247399,0.333862781584,0.0115431690848,0,0,0,0
5090,0.750527344974,0.38661699379,0.0246135900415,0.287958291453,-0.0386964514293,0,0,0,0
4489,0.154040581197,0.7715230644,-0.170118554065,0.124228224452,0.265820056213,0,0,0,0
5620,0.479604530637,0.486826374327,0.226855088356,0.218284529253,-0.0152916339504,0,0,0,0
11856,0.95485968178,0.93728167193,0.491013620953,0.845755796175,0.270629531894,0,0,0,0
12378,0.0211585243465,0.370005191336,0.552249475253,-0.398597639961,-0.216217807576,0,1,0,0
13009,0.591185454145,0.388456070128,0.405436043108,0.216427178795,0.280448459308,0,0,0,0
4866,1.21744835227,0.666433161728,0.72052383959,0.590590953674,0.000724402560105,1,0,0,0
13123,0.738810334297,0.488506972893,0.0400031407607,0.766647384959,0.455629906317,0,0,0,0
14885,0.278025725477,0.234509873884,0.177270096273,0.348847292775,0.742586422462,0,1,0,0
6749,0.468413677178,0.438675889255,-0.00779783766263,0.316970563132,0.279601194114,0,0,0,0
7044,0.512000586853,0.242755883206,0.856087943897,0.483160145057,0.174221422997,0,0,0,0
